Distributor,Customer Name,City,Country,Channel,Sub-channel,Product Name,Product Class,Quantity,Price,Sales,Month,Year
Koss   ,Kuhic LLC ,Schleswig,Germany,Pharmacy,Retail,Vibratosine Alemtrace,Antibiotics,8.0,269,2152.0,August,2020
Koss   ,Cartwright-Fay Pharmaceutical Ltd,Wangen im Allgäu,Germany,Pharmacy,Retail,Lansostral Acgestin,Antiseptics,5.0,627,3135.0,August,2020
Koss   ,Powlowski-Buckridge Pharmacy,Albstadt,Germany,Pharmacy,Retail,Finanel,Antimalarial,50.0,206,10300.0,August,2020
Koss   ,Mayert-Weber ,Homburg,Germany,Pharmacy,Retail,Interfestar,Antibiotics,267.0,62,16554.0,August,2020
Koss   ,Runolfsson-Halvorson Pharm,Rheinberg,Germany,Pharmacy,Retail,Arivac,Antimalarial,10.0,567,5670.0,August,2020
Koss   ,Raynor LLC Pharmaceutical Limited,Strausberg,Germany,Pharmacy,Retail,Darlofen,Antipiretics,10.0,577,5770.0,August,2020
Koss   ,Miller-Satterfield Pharmaceutical Limited,Bad Kissingen,Germany,Pharmacy,Retail,Diprotaine,Antiseptics,20.0,318,6360.0,August,2020
Koss   ,"Heathcote, Kovacek and Parker ",Hof,Germany,Pharmacy,Retail,Nevanide Actozide,Antibiotics,5.0,773,3865.0,August,2020
Koss   ,"Reinger, Kihn and Goyette Pharma Plc",Euskirchen,Germany,Pharmacy,Retail,Victomine,Antimalarial,100.0,705,70500.0,August,2020
Koss   ,Monahan Ltd Pharmaceutical Ltd,Lüneburg,Germany,Pharmacy,Retail,Docstryl Rivacin,Antiseptics,20.0,789,15780.0,August,2020
Koss   ,Hermiston LLC Pharm,Moers,Germany,Pharmacy,Retail,Aclonuma,Antimalarial,3.0,474,1422.0,August,2020
Koss   ,Pfannerstill Group Pharmaceutical Limited,Kaarst,Germany,Pharmacy,Retail,Sevoderm,Antipiretics,120.0,663,79560.0,August,2020
Koss   ,Kozey Ltd Pharmacy,Stralsund,Germany,Pharmacy,Retail,Zynosine,Antimalarial,56.0,74,4144.0,August,2020
Koss   ,Miller-Satterfield Pharmaceutical Limited,Bad Kissingen,Germany,Pharmacy,Retail,Quixitriptan Alanesin,Antiseptics,50.0,79,3950.0,August,2020
Koss   ,Pfannerstill Group Pharmaceutical Limited,Kaarst,Germany,Pharmacy,Retail,Diaxolol,Antiseptics,180.0,765,137700.0,August,2020
Koss   ,Beier PLC ,Heidelberg,Germany,Pharmacy,Retail,Ketastadil,Analgesics,80.0,763,61040.0,August,2020
Koss   ,Beier PLC ,Heidelberg,Germany,Pharmacy,Retail,Proderal,Antiseptics,2.0,34,68.0,August,2020
Koss   ,"Torphy, Pfeffer and Jakubowski Pharm",Limburg,Germany,Pharmacy,Retail,Adtiza Gammaluble,Antibiotics,5.0,452,2260.0,August,2020
Koss   ,"Paucek, Keeling and Bruen Pharmaceutical Limited",Bad Kreuznach,Germany,Pharmacy,Retail,Relenvice,Antimalarial,5.0,459,2295.0,August,2020
Koss   ,Erdman PLC ,Holzminden,Germany,Pharmacy,Retail,Pulmogen Alitora,Antiseptics,3.0,647,1941.0,August,2020
Koss   ,Barton Ltd Pharmaceutical Limited,Celle,Germany,Pharmacy,Retail,Darlofen,Antipiretics,34.0,577,19618.0,August,2020
Koss   ,Crist LLC Pharma Plc,Neustadt,Germany,Pharmacy,Retail,Sodinel Olofribrate,Antimalarial,16.0,50,800.0,August,2020
Koss   ,Lemke Ltd Pharma Plc,Leverkusen,Germany,Pharmacy,Retail,Amavirase,Antipiretics,6.0,487,2922.0,August,2020
Koss   ,Hermiston and Sons Pharmaceutical Ltd,Geislingen an der Steige,Germany,Pharmacy,Retail,Amlominphen Dexanovate,Analgesics,6.0,119,714.0,August,2020
Koss   ,Hermiston and Sons Pharmaceutical Ltd,Geislingen an der Steige,Germany,Pharmacy,Retail,Abatatriptan,Antibiotics,2.0,742,1484.0,August,2020
Koss   ,Funk and Sons Pharmacy,Friedberg,Germany,Pharmacy,Retail,Paronium Atracustone,Analgesics,6.0,414,2484.0,August,2020
Koss   ,Fritsch-Hauck Pharmaceutical Ltd,Fürth,Germany,Pharmacy,Retail,Testant,Mood Stabilizers,5.0,488,2440.0,August,2020
Koss   ,"Yundt, Leuschke and Ward Pharma Plc",Ahaus,Germany,Pharmacy,Retail,Araxetine,Antibiotics,10.0,450,4500.0,August,2020
Koss   ,Powlowski-Buckridge Pharmacy,Albstadt,Germany,Pharmacy,Retail,Clinicilin Pentozone,Antimalarial,20.0,112,2240.0,August,2020
Koss   ,Gottlieb-Cruickshank Pharm,Schwabach,Germany,Pharmacy,Retail,Clinolan Pitoletra,Mood Stabilizers,5.0,130,650.0,August,2020
Koss   ,Stehr-Champlin Pharmacy,Eberswalde,Germany,Pharmacy,Retail,Aldevac,Analgesics,20.0,26,520.0,August,2020
Koss   ,Hermiston LLC Pharm,Moers,Germany,Pharmacy,Retail,Lovepion,Antiseptics,20.0,544,10880.0,August,2020
Koss   ,Terry-Kub Pharma Plc,Weimar,Germany,Pharmacy,Retail,Aldevac,Analgesics,30.0,26,780.0,August,2020
Koss   ,"Zieme, Doyle and Kunze Pharmacy",Tuttlingen,Germany,Pharmacy,Retail,Sevoderm,Antipiretics,100.0,663,66300.0,August,2020
Koss   ,Zemlak-Witting ,Cuxhaven,Germany,Pharmacy,Retail,Doxivorin,Antimalarial,20.0,516,10320.0,August,2020
Koss   ,Paucek PLC ,Espelkamp,Germany,Pharmacy,Retail,Interfestar,Antibiotics,30.0,62,1860.0,August,2020
Koss   ,West Group Pharma Plc,Aschersleben,Germany,Pharmacy,Retail,Ampysin,Analgesics,5.0,243,1215.0,August,2020
Koss   ,McCullough LLC Pharmaceutical Limited,Nuremberg,Germany,Pharmacy,Retail,Amcibax Amcikeran,Analgesics,10.0,319,3190.0,August,2020
Koss   ,Fadel-West Pharmaceutical Ltd,Filderstadt,Germany,Pharmacy,Retail,Aggrakine,Antiseptics,10.0,47,470.0,August,2020
Koss   ,Wolff Group ,Pfungstadt,Germany,Pharmacy,Retail,Factofribrate,Mood Stabilizers,3.0,99,297.0,August,2020
Koss   ,Franecki Inc Pharma Plc,Schwerte,Germany,Pharmacy,Retail,Quiniprosyn,Antiseptics,300.0,445,133500.0,August,2020
Koss   ,Monahan Ltd Pharma Plc,Güstrow,Germany,Pharmacy,Retail,Clinicilin Pentozone,Antimalarial,100.0,112,11200.0,August,2020
Koss   ,Harris-Conroy Pharm,Oelde,Germany,Pharmacy,Retail,Interfestar,Antibiotics,100.0,62,6200.0,August,2020
Koss   ,"Parker, Green and Emmerich Pharma Plc",Baesweiler,Germany,Pharmacy,Retail,Flutacerol,Analgesics,43.0,745,32035.0,August,2020
Koss   ,Koss Ltd Pharmaceutical Ltd,Löhne,Germany,Pharmacy,Retail,Tesnorphine Silotamine,Antibiotics,82.0,319,26158.0,August,2020
Koss   ,Gleason PLC Pharmaceutical Limited,Niederkassel,Germany,Pharmacy,Retail,Magneprex,Antimalarial,50.0,187,9350.0,August,2020
Koss   ,McDermott Inc Pharma Plc,Staßfurt,Germany,Pharmacy,Retail,Tesnorphine Silotamine,Antibiotics,10.0,319,3190.0,August,2020
Koss   ,Rohan Inc Pharmaceutical Limited,Amberg,Germany,Pharmacy,Retail,Albudazole Erobloc,Antiseptics,10.0,563,5630.0,August,2020
Koss   ,"Lebsack, Yost and Heller Pharma Plc",Ibbenbüren,Germany,Pharmacy,Retail,Aprerase,Antipiretics,3.0,726,2178.0,August,2020
Koss   ,"Paucek, Keeling and Bruen Pharmaceutical Limited",Bad Kreuznach,Germany,Pharmacy,Retail,Amamadin,Antimalarial,5.0,713,3565.0,August,2020
Koss   ,"Schinner, Gaylord and Treutel Pharmacy",Hamm,Germany,Pharmacy,Retail,Formolovir Amanferon,Analgesics,10.0,191,1910.0,August,2020
Koss   ,"Nolan, DuBuque and Schultz Pharmacy",Wernigerode,Germany,Pharmacy,Retail,Amphesirox,Antiseptics,20.0,25,500.0,August,2020
Koss   ,Hermiston LLC Pharm,Moers,Germany,Pharmacy,Retail,Zonixamine Immulinum,Analgesics,50.0,298,14900.0,August,2020
Koss   ,Runte-Marquardt Pharmacy,Idstein,Germany,Pharmacy,Retail,Clinicilin Pentozone,Antimalarial,10.0,112,1120.0,August,2020
Koss   ,VonRueden-Adams Pharm,Delitzsch,Germany,Pharmacy,Retail,Malavirine Alimdine,Mood Stabilizers,80.0,767,61360.0,August,2020
Koss   ,"Kuphal, Herzog and Purdy Pharmaceutical Limited",Erding,Germany,Pharmacy,Retail,Acycnafine Microvate,Mood Stabilizers,168.0,658,110544.0,August,2020
Koss   ,"Schinner, Gaylord and Treutel Pharmacy",Hamm,Germany,Pharmacy,Retail,Victomine,Antimalarial,20.0,705,14100.0,August,2020
Koss   ,Koss Ltd Pharma Plc,Dingolfing,Germany,Pharmacy,Retail,Interfeferon Aspipex,Antiseptics,2.0,416,832.0,August,2020
Koss   ,"Nitzsche, Effertz and Maggio Pharmaceutical Limited",Northeim,Germany,Pharmacy,Retail,Nevanide Actozide,Antibiotics,6.0,773,4638.0,August,2020
Koss   ,"Roob, Ernser and Kub Pharmacy",Göttingen,Germany,Pharmacy,Retail,Malaxolol Aeroprosyn,Antiseptics,8.0,502,4016.0,August,2020
Koss   ,Mraz Group Pharmaceutical Limited,Schweinfurt,Germany,Pharmacy,Retail,Aquamycin Lacoran,Analgesics,7.0,345,2415.0,August,2020
Koss   ,Barrows Inc Pharmaceutical Limited,Speyer,Germany,Pharmacy,Retail,Trazobalamin,Mood Stabilizers,8.0,762,6096.0,August,2020
Koss   ,Friesen Group ,Meiningen,Germany,Pharmacy,Retail,Lactubucil,Antipiretics,-10.0,585,-5850.0,August,2020
Koss   ,Upton PLC Pharmaceutical Limited,Mühlhausen,Germany,Pharmacy,Retail,Ibruferon,Antiseptics,20.0,82,1640.0,August,2020
Koss   ,"Schinner, Gaylord and Treutel Pharmacy",Hamm,Germany,Pharmacy,Retail,Aggrakine,Antiseptics,5.0,47,235.0,August,2020
Koss   ,Ritchie-Rodriguez Pharmacy,Herford,Germany,Pharmacy,Retail,Theopril,Antipiretics,15.0,768,11520.0,August,2020
Koss   ,Ritchie-Rodriguez Pharmacy,Herford,Germany,Pharmacy,Retail,Symbiroban,Antibiotics,10.0,122,1220.0,August,2020
Koss   ,Upton PLC Pharmaceutical Limited,Mühlhausen,Germany,Pharmacy,Retail,Malaxolol Aeroprosyn,Antiseptics,-22.0,502,-11044.0,August,2020
Koss   ,McDermott Inc Pharma Plc,Staßfurt,Germany,Pharmacy,Retail,Acelimus,Analgesics,-50.0,746,-37300.0,August,2020
Koss   ,"Torphy, Pfeffer and Jakubowski Pharmaceutical Ltd",Leipzig,Germany,Pharmacy,Retail,Veratorol Ciclovatol,Mood Stabilizers,3.0,154,462.0,August,2020
Koss   ,Emard-O'Connell Pharm,Rosenheim,Germany,Pharmacy,Retail,Ribabyclor,Antiseptics,5.0,469,2345.0,August,2020
Koss   ,Schaefer-Rolfson Pharma Plc,Freiberg,Germany,Pharmacy,Retail,Rositroban,Mood Stabilizers,5.0,481,2405.0,August,2020
Koss   ,Erdman PLC ,Holzminden,Germany,Pharmacy,Retail,Biotasol Siloderm,Antiseptics,20.0,373,7460.0,August,2020
Koss   ,Pfannerstill Group Pharmaceutical Limited,Kaarst,Germany,Pharmacy,Retail,Aldevac,Analgesics,10.0,26,260.0,August,2020
Koss   ,"Hahn, Rutherford and Gislason Pharm",Kulmbach,Germany,Pharmacy,Retail,Ergomethate,Mood Stabilizers,10.0,604,6040.0,August,2020
Koss   ,Huels-Klein ,Peine,Germany,Pharmacy,Retail,Choriogestrel,Antiseptics,10.0,347,3470.0,August,2020
Koss   ,Mraz Group Pharmaceutical Limited,Schweinfurt,Germany,Pharmacy,Retail,Araxetine,Antibiotics,20.0,450,9000.0,August,2020
Koss   ,"Buckridge, Dach and Carroll ",Friedrichshafen,Germany,Pharmacy,Retail,Antilamin Clinbital,Antibiotics,10.0,664,6640.0,August,2020
Koss   ,Huels-Klein Pharmaceutical Ltd,Helmstedt,Germany,Pharmacy,Retail,Thalilamide,Antibiotics,5.0,615,3075.0,August,2020
Koss   ,Ritchie-Rodriguez Pharmacy,Herford,Germany,Pharmacy,Retail,Ampinonide,Antimalarial,20.0,248,4960.0,August,2020
Koss   ,Lemke Ltd Pharma Plc,Leverkusen,Germany,Pharmacy,Retail,Rositroban,Mood Stabilizers,10.0,481,4810.0,August,2020
Koss   ,"Daniel, Baumbach and Nitzsche Pharmacy",Kempten,Germany,Pharmacy,Retail,Rebedase Aplencor,Mood Stabilizers,5.0,180,900.0,August,2020
Koss   ,Abernathy Group Pharmacy,Melle,Germany,Pharmacy,Retail,Adtiza Gammaluble,Antibiotics,10.0,452,4520.0,August,2020
Koss   ,Koss Ltd Pharmaceutical Ltd,Löhne,Germany,Pharmacy,Retail,Lacoplex Hyaluvance,Mood Stabilizers,6.0,334,2004.0,August,2020
Koss   ,"Hills, Stroman and Ernser ",Rheda-Wiedenbrück,Germany,Pharmacy,Retail,Thionide,Analgesics,5.0,113,565.0,August,2020
Koss   ,Franecki Inc Pharma Plc,Schwerte,Germany,Pharmacy,Retail,Abobozolid,Antimalarial,190.0,75,14250.0,August,2020
Koss   ,Mayert-Weber ,Homburg,Germany,Pharmacy,Retail,Requimadin,Antimalarial,240.0,408,97920.0,August,2020
Koss   ,Hermiston and Sons Pharmaceutical Ltd,Geislingen an der Steige,Germany,Pharmacy,Retail,Abtasol,Antiseptics,100.0,754,75400.0,August,2020
Koss   ,Emard-O'Connell Pharm,Rosenheim,Germany,Pharmacy,Retail,Amphesirox,Antiseptics,5.0,25,125.0,August,2020
Koss   ,Terry-Kub Pharmaceutical Ltd,Wegberg,Germany,Pharmacy,Retail,Exexone,Mood Stabilizers,180.0,239,43020.0,August,2020
Koss   ,Hoeger Ltd Pharm,Lennestadt,Germany,Pharmacy,Retail,Exotropin Empizine,Mood Stabilizers,50.0,785,39250.0,August,2020
Koss   ,Hartmann-Wolf Pharmacy,Wunstorf,Germany,Pharmacy,Retail,Acycpex,Mood Stabilizers,50.0,510,25500.0,August,2020
Koss   ,Emard-O'Connell Pharm,Rosenheim,Germany,Pharmacy,Retail,Ketastadil,Analgesics,5.0,763,3815.0,August,2020
Koss   ,Crist LLC Pharma Plc,Neustadt,Germany,Pharmacy,Retail,Antaparin Varizyme,Mood Stabilizers,5.0,513,2565.0,August,2020
Koss   ,Miller-Satterfield Pharmaceutical Limited,Bad Kissingen,Germany,Pharmacy,Retail,Rositroban,Mood Stabilizers,20.0,481,9620.0,August,2020
Koss   ,Lockman Ltd Pharm,Mettmann,Germany,Pharmacy,Retail,Arivac,Antimalarial,30.0,567,17010.0,August,2020
Koss   ,Hermiston and Sons Pharmaceutical Ltd,Geislingen an der Steige,Germany,Pharmacy,Retail,Diprotaine,Antiseptics,10.0,318,3180.0,August,2020
Koss   ,Ward Group Pharma Plc,Barsinghausen,Germany,Pharmacy,Retail,Cricane Acamsumab,Antiseptics,3.0,22,66.0,August,2020
Koss   ,"Kertzmann, Quitzon and Harris Pharmaceutical Limited",Forst,Germany,Pharmacy,Retail,Clindaracil,Analgesics,25.0,173,4325.0,August,2020
Koss   ,Emard-O'Connell Pharm,Rosenheim,Germany,Pharmacy,Retail,Kinovatol,Analgesics,30.0,370,11100.0,August,2020
Koss   ,Cartwright-Fay Pharmaceutical Ltd,Wangen im Allgäu,Germany,Pharmacy,Retail,Ketamara Evogel,Antipiretics,25.0,704,17600.0,August,2020
Koss   ,D'Amore and Sons Pharm,Görlitz,Germany,Pharmacy,Retail,Dantocept Ferurenone,Antiseptics,1.0,307,307.0,August,2020
Koss   ,Gleason PLC Pharmaceutical Limited,Niederkassel,Germany,Pharmacy,Retail,Apromin,Antiseptics,10.0,375,3750.0,August,2020
Koss   ,Emard-O'Connell Pharmaceutical Ltd,Kevelaer,Germany,Pharmacy,Retail,Travoloride,Antiseptics,20.0,785,15700.0,August,2020
Koss   ,Raynor LLC Pharm,Hilden,Germany,Pharmacy,Retail,Fentalac,Antipiretics,12.0,618,7416.0,August,2020
Koss   ,Hoeger Ltd ,Heidenheim,Germany,Pharmacy,Retail,Exexone,Mood Stabilizers,20.0,239,4780.0,August,2020
Koss   ,Mraz Group Pharmaceutical Limited,Schweinfurt,Germany,Pharmacy,Retail,Nisorase,Antibiotics,6.0,393,2358.0,August,2020
Koss   ,Funk and Sons Pharmacy,Friedberg,Germany,Pharmacy,Retail,Pitodomide,Antimalarial,-2.0,24,-48.0,August,2020
Koss   ,Ritchie-Rodriguez Pharmacy,Herford,Germany,Pharmacy,Retail,Acubulin,Antipiretics,5.0,490,2450.0,August,2020
Koss   ,Hayes-Kilback Pharmaceutical Limited,Springe,Germany,Pharmacy,Retail,Interfedox Pilobamol,Antiseptics,10.0,41,410.0,August,2020
Koss   ,Barrows Inc Pharmaceutical Limited,Speyer,Germany,Pharmacy,Retail,Ibrulinum,Antipiretics,14.0,190,2660.0,August,2020
Koss   ,"Nitzsche, Effertz and Maggio Pharmaceutical Limited",Northeim,Germany,Pharmacy,Retail,Liomulin,Mood Stabilizers,28.0,490,13720.0,August,2020
Koss   ,Crist LLC Pharma Plc,Neustadt,Germany,Pharmacy,Retail,Abtasol,Antiseptics,-190.0,754,-143260.0,August,2020
Koss   ,Cassin PLC Pharmaceutical Limited,Weißenfels,Germany,Pharmacy,Retail,Abatatriptan,Antibiotics,100.0,742,74200.0,August,2020
Koss   ,Hermiston LLC Pharmaceutical Ltd,Weingarten,Germany,Pharmacy,Retail,Tiaracil,Antipiretics,30.0,162,4860.0,August,2020
Koss   ,Koss Ltd Pharma Plc,Dingolfing,Germany,Pharmacy,Retail,Ganineva Agenium,Antiseptics,25.0,390,9750.0,August,2020
Erdman  ,Rohan Inc Pharmaceutical Limited,Amberg,Germany,Pharmacy,Retail,Secrelazine Insonamic,Antipiretics,-20.0,694,-13880.0,August,2020
Gerlach LLC ,Gleason PLC Pharma Plc,Bad Reichenhall,Germany,Pharmacy,Retail,Tesnorphine Silotamine,Antibiotics,552.0,319,176088.0,August,2020
Gerlach LLC ,Monahan Ltd Pharmaceutical Ltd,Lüneburg,Germany,Pharmacy,Retail,Ultrimax Ultriset,Antiseptics,50.0,269,13450.0,August,2020
Gerlach LLC ,"Zieme, Doyle and Kunze Pharmacy",Tuttlingen,Germany,Pharmacy,Retail,Bexridol,Antipiretics,82.0,80,6560.0,August,2020
Lesch   ,Lemke Ltd Pharma Plc,Leverkusen,Germany,Pharmacy,Retail,Trazozaprine,Mood Stabilizers,400.0,708,283200.0,August,2020
Lesch   ,Stehr-Champlin Pharmacy,Eberswalde,Germany,Pharmacy,Retail,Pazofenac,Mood Stabilizers,15.0,123,1845.0,August,2020
Lesch   ,"Leuschke, Waters and Schowalter Pharma Plc",Herzogenrath,Germany,Pharmacy,Retail,Amlominphen Dexanovate,Analgesics,5.0,119,595.0,August,2020
Lesch   ,"Nolan, DuBuque and Schultz Pharmacy",Wernigerode,Germany,Pharmacy,Retail,Benzoprox,Antiseptics,20.0,284,5680.0,August,2020
Lesch   ,Beier PLC ,Heidelberg,Germany,Pharmacy,Retail,Allomenda,Antipiretics,27.0,487,13149.0,August,2020
Lesch   ,Schaefer-Rolfson Pharma Plc,Freiberg,Germany,Pharmacy,Retail,Interfedox Pilobamol,Antiseptics,1.0,41,41.0,August,2020
Lesch   ,Hermiston LLC Pharm,Moers,Germany,Pharmacy,Retail,Panpion,Antiseptics,3.0,692,2076.0,August,2020
Lesch   ,Okuneva-Corkery Pharma Plc,Bornheim,Germany,Pharmacy,Retail,Symbitrim,Analgesics,5.0,536,2680.0,August,2020
Lesch   ,Purdy Ltd ,Erkelenz,Germany,Pharmacy,Retail,Zonitonin,Antiseptics,6.0,518,3108.0,August,2020
Lesch   ,Friesen Group ,Meiningen,Germany,Pharmacy,Retail,Relenvice,Antimalarial,2.0,459,918.0,August,2020
Lesch   ,Cassin PLC Pharmaceutical Limited,Weißenfels,Germany,Pharmacy,Retail,Diazemid Felcept,Analgesics,8.0,613,4904.0,August,2020
Lesch   ,Hartmann-Wolf Pharmacy,Wunstorf,Germany,Pharmacy,Retail,Tiaracil,Antipiretics,7.0,162,1134.0,August,2020
Lesch   ,"Zieme, Doyle and Kunze Pharm",Stuttgart,Germany,Pharmacy,Retail,Aclonuma,Antimalarial,5.0,474,2370.0,August,2020
Lesch   ,"Wunsch, Mills and Walter Pharm",Kempen,Germany,Pharmacy,Retail,Afaxacin,Analgesics,4.0,60,240.0,August,2020
Lesch   ,Ward Group Pharma Plc,Barsinghausen,Germany,Pharmacy,Retail,Afretosine,Mood Stabilizers,8.0,404,3232.0,August,2020
Lesch   ,"Hansen, Fadel and Schroeder Pharmaceutical Ltd",Herrenberg,Germany,Pharmacy,Retail,Novakyn Tracprox,Antiseptics,8.0,288,2304.0,August,2020
Lesch   ,Turner Ltd Pharmacy,Dortmund,Germany,Pharmacy,Retail,Afretosine,Mood Stabilizers,10.0,404,4040.0,August,2020
Lesch   ,Rowe PLC Pharm,Verl,Germany,Pharmacy,Retail,Novakyn Tracprox,Antiseptics,23.0,288,6624.0,August,2020
Lesch   ,"Fritsch, Hodkiewicz and Sipes Pharmacy",Haldensleben,Germany,Pharmacy,Retail,Adriafinil Ehtymara,Antiseptics,5.0,535,2675.0,August,2020
Lesch   ,Streich PLC ,Bottrop,Germany,Pharmacy,Retail,Abranatal Lysoprosate,Antiseptics,5.0,681,3405.0,August,2020
Lesch   ,Okuneva-Corkery Pharma Plc,Bornheim,Germany,Pharmacy,Retail,Fentatrol Rapatelase,Antibiotics,1.0,458,458.0,August,2020
Lesch   ,Monahan Ltd Pharma Plc,Güstrow,Germany,Pharmacy,Retail,Invisteride Diclomycin,Mood Stabilizers,150.0,452,67800.0,August,2020
Erdman  ,Mills Inc Pharmacy,Bremen,Germany,Pharmacy,Retail,Ceretosine,Antiseptics,360.0,343,123480.0,August,2020
Erdman  ,McCullough LLC Pharmaceutical Limited,Nuremberg,Germany,Pharmacy,Retail,Ergomethate,Mood Stabilizers,84.0,604,50736.0,August,2020
Erdman  ,Cummings LLC Pharmaceutical Ltd,Sundern,Germany,Pharmacy,Retail,Morphizolid Tianalin,Mood Stabilizers,200.0,742,148400.0,August,2020
Erdman  ,"Hills, Stroman and Ernser ",Rheda-Wiedenbrück,Germany,Pharmacy,Retail,Bexridol,Antipiretics,1080.0,80,86400.0,August,2020
Erdman  ,"Buckridge, Dach and Carroll Pharmaceutical Ltd",Baunatal,Germany,Pharmacy,Retail,Pazofenac,Mood Stabilizers,152.0,123,18696.0,August,2020
Erdman  ,Franecki Inc Pharma Plc,Schwerte,Germany,Pharmacy,Retail,Acelimus,Analgesics,100.0,746,74600.0,August,2020
Erdman  ,"Kuphal, Herzog and Purdy Pharmaceutical Limited",Erding,Germany,Pharmacy,Retail,Kinenadryl,Antipiretics,100.0,782,78200.0,August,2020
Erdman  ,Huel Inc Pharm,Zwickau,Germany,Pharmacy,Retail,Atomorelin,Analgesics,152.0,555,84360.0,August,2020
Erdman  ,"Greenholt, Donnelly and O'Reilly Pharmaceutical Ltd",Villingen-Schwenningen,Germany,Pharmacy,Retail,Araxetine,Antibiotics,200.0,450,90000.0,August,2020
Erdman  ,Gleason PLC Pharma Plc,Bad Reichenhall,Germany,Pharmacy,Retail,Choriotrisin,Antibiotics,800.0,591,472800.0,August,2020
Erdman  ,Cassin PLC Pharmaceutical Limited,Weißenfels,Germany,Pharmacy,Retail,Menogine,Antiseptics,60.0,742,44520.0,August,2020
Erdman  ,"Zieme, Doyle and Kunze Pharmacy",Tuttlingen,Germany,Pharmacy,Retail,Afinitasol,Antipiretics,40.0,286,11440.0,August,2020
Erdman  ,Hermiston and Sons Pharmaceutical Ltd,Geislingen an der Steige,Germany,Pharmacy,Retail,Effigine Propraprex,Antimalarial,100.0,377,37700.0,August,2020
Erdman  ,Monahan Ltd Pharmaceutical Ltd,Lüneburg,Germany,Pharmacy,Retail,Halcifergen Nevazone,Antimalarial,50.0,710,35500.0,August,2020
Erdman  ,Sauer-Herzog Pharmaceutical Limited,Bochum,Germany,Pharmacy,Retail,Antilamin Clinbital,Antibiotics,20.0,664,13280.0,August,2020
Erdman  ,"Daniel, Baumbach and Nitzsche Pharmacy",Kempten,Germany,Pharmacy,Retail,Agalsiline,Mood Stabilizers,20.0,64,1280.0,August,2020
Erdman  ,Hermiston LLC Pharmaceutical Ltd,Weingarten,Germany,Pharmacy,Retail,Algluconium Dorzofoxin,Antibiotics,360.0,611,219960.0,August,2020
Erdman  ,"Spinka, Schowalter and Conn ",Bergheim,Germany,Pharmacy,Retail,Lactubucil,Antipiretics,360.0,585,210600.0,August,2020
Erdman  ,Wolff Group ,Pfungstadt,Germany,Pharmacy,Retail,Aciprex,Antipiretics,90.0,421,37890.0,August,2020
Erdman  ,Walsh-Brown Pharma Plc,Osnabrück,Germany,Pharmacy,Retail,Aldevac,Analgesics,500.0,26,13000.0,August,2020
Erdman  ,"Yundt, Leuschke and Ward Pharma Plc",Ahaus,Germany,Pharmacy,Retail,Ibruferon,Antiseptics,300.0,82,24600.0,August,2020
Erdman  ,Upton PLC Pharmaceutical Limited,Mühlhausen,Germany,Pharmacy,Retail,Eproline,Antibiotics,320.0,780,249600.0,August,2020
Erdman  ,Runolfsson-Halvorson Pharm,Rheinberg,Germany,Pharmacy,Retail,Claricriptine Adaferol,Antibiotics,405.0,33,13365.0,August,2020
Erdman  ,Friesen Group ,Meiningen,Germany,Pharmacy,Retail,Lacoplex Hyaluvance,Mood Stabilizers,320.0,334,106880.0,August,2020
Erdman  ,Terry-Kub Pharma Plc,Weimar,Germany,Pharmacy,Retail,Belavarix Benzabicin,Antibiotics,60.0,131,7860.0,August,2020
Erdman  ,Streich PLC ,Bottrop,Germany,Pharmacy,Retail,Acantaine,Antibiotics,-120.0,66,-7920.0,August,2020
Erdman  ,Cummings LLC Pharmaceutical Ltd,Sundern,Germany,Pharmacy,Retail,Effidomide Evofribrate,Antiseptics,15.0,612,9180.0,August,2020
Erdman  ,"Romaguera, Moen and Hagenes Pharm",Unterschleißheim,Germany,Pharmacy,Retail,Stelazolid,Antimalarial,10.0,73,730.0,August,2020
Erdman  ,Turner Ltd Pharmacy,Dortmund,Germany,Pharmacy,Retail,Trazobalamin,Mood Stabilizers,20.0,762,15240.0,August,2020
Erdman  ,Lesch PLC Pharma Plc,Königs Wusterhausen,Germany,Pharmacy,Retail,Formolovir Amanferon,Analgesics,20.0,191,3820.0,August,2020
Erdman  ,Hoeger Ltd Pharm,Lennestadt,Germany,Pharmacy,Retail,Aldevac,Analgesics,10.0,26,260.0,August,2020
Erdman  ,Lockman-Welch Pharmaceutical Limited,Zweibrücken,Germany,Pharmacy,Retail,Afluferon Entrarenone,Antimalarial,20.0,104,2080.0,August,2020
Erdman  ,Veum-Kerluke Pharma Plc,Wismar,Germany,Pharmacy,Retail,Claripenem,Antibiotics,160.0,448,71680.0,August,2020
Erdman  ,Purdy Ltd Pharm,Korbach,Germany,Pharmacy,Retail,Aprerase,Antipiretics,5.0,726,3630.0,August,2020
Erdman  ,Buckridge-Davis Pharmaceutical Ltd,Herne,Germany,Pharmacy,Retail,Doxivorin,Antimalarial,660.0,516,340560.0,August,2020
Erdman  ,"Hirthe, Williamson and Macejkovic ",Schwandorf,Germany,Pharmacy,Retail,Zonixamine Immulinum,Analgesics,360.0,298,107280.0,August,2020
